time,side,spread_pts,ema1,ema2,c1,c2,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10
2025.02.06 04:25,BUY,5,2869.279988141129,2869.1031447875635,2870.96,2868.4,255.99999999999454,-186.9999999999891,7.999999999992724,-63.99999999998727,-59.999999999990905,3.999999999996362,123.00000000000182,100.0,-5.999999999994543,25.999999999976353
2025.02.06 05:45,BUY,12,2868.2467362521047,2868.213761120747,2868.56,2866.02,253.99999999999636,9.000000000014552,66.9999999999618,19.000000000005457,-123.99999999997817,-167.99999999998363,-192.00000000000728,36.999999999989086,-44.99999999998181,-72.00000000002547
2025.02.06 07:15,BUY,8,2868.999222572405,2868.939140737921,2869.57,2868.31,126.00000000002183,-38.000000000010914,1.0000000000218279,17.99999999998363,-30.00000000001819,-5.999999999994543,-55.99999999999454,7.000000000016371,-11.999999999989086,-39.00000000003274
2025.02.06 07:30,BUY,10,2869.054282218349,2869.0052592939646,2869.52,2868.7,82.00000000001637,-70.00000000002728,-17.000000000007276,126.00000000002183,-38.000000000010914,1.0000000000218279,17.99999999998363,-30.00000000001819,-5.999999999994543,-55.99999999999454
2025.02.06 08:00,BUY,7,2868.477458380622,2868.415085578582,2869.07,2868.36,71.00000000000364,251.99999999999818,-94.99999999998181,-98.00000000000182,-82.99999999999272,-92.00000000000728,82.00000000001637,-70.00000000002728,-17.000000000007276,126.00000000002183
2025.02.06 10:35,BUY,11,2857.175057394132,2857.141905540883,2857.49,2852.63,485.99999999996726,111.00000000001273,151.99999999999818,-457.9999999999927,-84.9999999999909,-19.000000000005457,42.000000000007276,-68.0000000000291,14.000000000032742,-197.00000000002547
2025.02.06 11:00,BUY,6,2856.9073382804568,2856.737584415242,2858.52,2856.07,244.9999999999818,14.000000000032742,92.99999999998363,-138.99999999998727,-109.9999999999909,485.99999999996726,111.00000000001273,151.99999999999818,-457.9999999999927,-84.9999999999909
2025.02.06 11:30,BUY,6,2857.075671674473,2856.988900271786,2857.9,2856.52,138.0000000000109,9.999999999990905,18.000000000029104,-289.00000000003274,134.9999999999909,-73.99999999997817,244.9999999999818,14.000000000032742,92.99999999998363,-138.99999999998727
2025.02.06 12:15,BUY,8,2857.7634604746922,2857.568035261502,2859.62,2857.13,248.99999999997817,136.9999999999891,-251.99999999999818,-114.99999999996362,79.99999999997272,19.000000000005457,11.000000000012733,-80.00000000001819,123.00000000000182,138.0000000000109
2025.02.06 13:05,BUY,8,2859.2598087477995,2859.13873598441,2860.41,2859.13,127.99999999997453,-3.999999999996362,-104.99999999997272,-56.00000000004002,51.00000000002183,-119.00000000000546,161.9999999999891,-54.999999999972715,-3.000000000020009,80.00000000001819
2025.02.06 17:45,BUY,5,2849.7787354097495,2849.4733391370914,2852.68,2849.01,366.9999999999618,7.000000000016371,370.0000000000273,31.999999999970896,-217.99999999998363,161.00000000001273,176.99999999999818,548.0000000000018,-36.00000000001273,-330.99999999999454
2025.02.06 18:35,BUY,12,2850.872216265587,2850.7292916619645,2852.23,2850.72,151.00000000002183,3.999999999996362,-101.99999999999818,-19.000000000005457,-59.00000000001455,46.99999999997999,110.00000000003638,34.999999999990905,-126.00000000002183,-85.99999999996726
2025.02.06 19:00,BUY,5,2850.779286600161,2850.778158873862,2850.79,2848.86,192.99999999998363,-60.99999999996726,-198.00000000000182,-188.0000000000109,109.9999999999909,151.00000000002183,3.999999999996362,-101.99999999999818,-19.000000000005457,-59.00000000001455
2025.02.06 19:20,BUY,5,2850.5142904912022,2850.4747421218553,2850.89,2849.47,142.00000000000728,28.999999999996362,-105.99999999999454,-55.00000000001819,192.99999999998363,-60.99999999996726,-198.00000000000182,-188.0000000000109,109.9999999999909,151.00000000002183
2025.02.06 19:50,BUY,9,2850.3744319070765,2850.207530002558,2851.96,2849.43,253.00000000002,-12.00000000003456,-7.999999999992724,32.999999999992724,-175.0,16.000000000030923,142.00000000000728,28.999999999996362,-105.99999999999454,-55.00000000001819
2025.02.06 20:25,BUY,5,2850.937177824927,2850.8431965433406,2851.83,2850.45,138.0000000000109,-88.00000000001091,-9.000000000014552,-40.000000000009095,3.000000000020009,-40.99999999998545,23.999999999978172,253.00000000002,-12.00000000003456,-7.999999999992724
2025.02.06 20:40,BUY,5,2851.002630677159,2850.8376444326495,2852.57,2850.74,183.0000000000382,73.99999999997817,-182.99999999999272,138.0000000000109,-88.00000000001091,-9.000000000014552,-40.000000000009095,3.000000000020009,-40.99999999998545,23.999999999978172
2025.02.06 21:15,BUY,5,2851.5487527416817,2851.4580951355433,2852.41,2851.25,115.99999999998545,-21.99999999997999,-33.0000000000382,-76.99999999999818,26.99999999999818,-105.99999999999454,78.99999999999636,183.0000000000382,73.99999999997817,-182.99999999999272
2025.02.06 21:45,BUY,11,2851.574463052649,2851.3854591634545,2853.37,2851.14,223.00000000000182,42.99999999998363,-13.999999999987267,-65.0000000000091,-13.999999999987267,-76.99999999999818,115.99999999998545,-21.99999999997999,-33.0000000000382,-76.99999999999818
2025.02.06 23:25,BUY,6,2855.0207849439585,2854.9608675696386,2855.59,2854.96,63.000000000010914,-69.00000000000546,28.00000000002001,-86.00000000001273,-25.0,5.999999999994543,1.999999999998181,194.00000000000546,-117.00000000000728,57.00000000001637
2025.02.07 01:00,BUY,11,2855.6540509961087,2855.6292142588572,2855.89,2855.55,33.99999999996908,-125.99999999997635,4.999999999972715,-31.999999999970896,71.00000000000364,71.00000000000364,6.999999999970896,63.000000000010914,-69.00000000000546,28.00000000002001
2025.02.07 03:00,BUY,10,2858.686125514957,2858.6562439902154,2858.97,2858.42,54.999999999972715,-21.99999999997999,-46.00000000000364,-86.99999999998909,-24.000000000023647,0.0,38.99999999998727,-25.999999999976353,52.999999999974534,48.00000000000182
2025.02.07 03:15,BUY,12,2859.099215517448,2858.727553992969,2862.63,2858.62,401.0000000000218,-61.999999999989086,26.99999999999818,54.999999999972715,-21.99999999997999,-46.00000000000364,-86.99999999998909,-24.000000000023647,0.0,38.99999999998727
2025.02.07 06:00,BUY,10,2867.4731560865575,2867.4061198851427,2868.11,2867.12,99.00000000002365,-118.0000000000291,30.00000000001819,-63.000000000010914,122.00000000002547,-1.999999999998181,2.999999999974534,5.00000000001819,-5.00000000001819,-63.000000000010914
2025.02.07 09:10,BUY,11,2862.6795307748994,2862.5215866459416,2864.18,2862.43,175.0,141.9999999999618,36.00000000001273,144.00000000000546,-182.00000000001637,-83.99999999996908,-95.00000000002728,166.00000000003092,-245.00000000002728,47.000000000025466
2025.02.07 10:30,BUY,11,2864.284001696969,2864.2812650334918,2864.31,2863.61,69.99999999998181,-148.99999999997817,-122.00000000002547,101.99999999999818,-6.999999999970896,46.00000000000364,67.00000000000728,15.999999999985448,-38.000000000010914,26.99999999999818
2025.02.07 10:45,BUY,9,2864.231647515334,2864.2297156748427,2864.25,2863.98,26.99999999999818,-0.9999999999763531,-32.00000000001637,69.99999999998181,-148.99999999997817,-122.00000000002547,101.99999999999818,-6.999999999970896,46.00000000000364,67.00000000000728
2025.02.07 12:30,BUY,6,2867.080638482378,2867.0786004278916,2867.1,2866.35,75.0,117.99999999998363,80.00000000001819,-278.00000000002,5.999999999994543,-175.99999999997635,-11.999999999989086,-71.00000000000364,-19.000000000005457,50.99999999997635
2025.02.07 12:55,BUY,12,2866.9028852972974,2866.834767960171,2867.55,2866.8,75.0,95.00000000002728,-63.99999999998727,35.99999999996726,-96.99999999997999,75.0,117.99999999998363,80.00000000001819,-278.00000000002,5.999999999994543
2025.02.07 13:50,BUY,12,2866.5343729338606,2866.487464821635,2866.98,2865.88,109.9999999999909,-44.00000000000546,-14.99999999996362,48.00000000000182,-55.00000000001819,9.999999999990905,20.000000000027285,-20.000000000027285,57.00000000001637,-53.99999999999636
2025.02.07 14:25,BUY,8,2866.382978237384,2866.3780285781613,2866.43,2866.06,36.999999999989086,115.99999999998545,-65.0000000000091,-121.99999999997999,-17.99999999998363,-68.0000000000291,65.0000000000091,109.9999999999909,-44.00000000000546,-14.99999999996362
2025.02.07 15:35,BUY,5,2864.4533817834276,2864.080053550104,2868.0,2860.38,761.9999999999891,-406.9999999999709,225.0,148.99999999997817,-86.00000000001273,-227.99999999997453,-55.00000000001819,78.99999999999636,-121.99999999997999,4.999999999972715
2025.02.07 16:10,BUY,10,2863.2273142770073,2863.064926306166,2864.77,2860.69,407.9999999999927,244.00000000000546,-415.99999999998545,59.999999999990905,-163.0000000000109,46.00000000000364,-501.9999999999982,761.9999999999891,-406.9999999999709,225.0
2025.02.07 20:00,BUY,10,2861.619875045904,2861.578809261262,2862.01,2860.23,178.00000000002,213.99999999998727,114.00000000003274,-167.00000000000728,125.99999999997635,363.0000000000109,-419.9999999999818,82.99999999999272,-36.00000000001273,-151.99999999999818
2025.02.07 21:05,BUY,5,2862.3220884037055,2862.2286240251483,2863.21,2861.86,134.9999999999909,51.99999999999818,42.000000000007276,-107.99999999999272,9.999999999990905,-76.99999999999818,-211.00000000001273,176.99999999999818,-76.99999999999818,-116.9999999999618
2025.02.07 21:45,BUY,5,2861.5955795538844,2861.583535296398,2861.71,2860.45,126.00000000002183,35.99999999996726,17.000000000007276,-150.99999999997635,-15.000000000009095,32.999999999992724,-90.99999999998545,-105.00000000001819,134.9999999999909,51.99999999999818
2025.02.07 22:00,BUY,5,2861.4315970370476,2861.390712514631,2861.82,2859.73,209.00000000001455,-155.0000000000182,-42.99999999998363,126.00000000002183,35.99999999996726,17.000000000007276,-150.99999999997635,-15.000000000009095,32.999999999992724,-90.99999999998545
2025.02.07 23:05,BUY,15,2861.155743219164,2861.0184530317074,2862.46,2860.86,159.9999999999909,28.00000000002001,-26.99999999999818,65.0000000000091,21.000000000003638,-108.0000000000382,78.00000000002001,19.99999999998181,-75.0,-73.00000000000182
2025.02.07 23:50,BUY,41,2861.5626192623763,2861.5439476057845,2861.74,2861.06,67.99999999998363,2.999999999974534,35.00000000003638,-190.0000000000091,-20.000000000027285,1.0000000000218279,-1.0000000000218279,29.000000000041837,2.999999999974534,159.9999999999909
2025.02.10 01:00,BUY,10,2861.5559309608116,2861.5376079040548,2861.73,2861.3,42.99999999998363,-43.99999999995998,67.99999999998363,2.999999999974534,35.00000000003638,-190.0000000000091,-20.000000000027285,1.0000000000218279,-1.0000000000218279,29.000000000041837
2025.02.10 03:50,BUY,14,2868.5509797037735,2868.490030198908,2869.13,2867.23,190.0000000000091,-36.00000000001273,-12.99999999996544,-130.0000000000182,13.000000000010914,-150.0,87.99999999996544,-146.99999999998,-513.0000000000109,300.0
2025.02.10 07:55,BUY,14,2877.9100925581815,2877.766944406411,2879.27,2877.55,171.99999999998,-76.99999999999818,-21.99999999997999,59.00000000001455,-56.00000000004002,-26.99999999999818,16.000000000030923,-51.99999999999818,4.999999999972715,9.000000000014552
2025.02.10 12:35,BUY,14,2901.088707043252,2901.0475183109625,2901.48,2899.1,238.0000000000109,-307.00000000001637,-52.999999999974534,-196.00000000000364,-80.99999999999454,165.99999999998545,-38.99999999998727,119.99999999998181,17.000000000007276,27.999999999974534
2025.02.10 12:50,BUY,7,2901.144746961415,2901.0726150626165,2901.83,2900.62,121.00000000000364,-80.00000000001819,-5.999999999994543,238.0000000000109,-307.00000000001637,-52.999999999974534,-196.00000000000364,-80.99999999999454,165.99999999998545,-38.99999999998727
2025.02.10 13:30,BUY,12,2901.1282816897537,2901.0196797623594,2902.16,2900.0,215.99999999998545,130.99999999999454,-179.99999999997272,-62.00000000003456,-59.999999999990905,-194.9999999999818,121.99999999997999,61.00000000001273,121.00000000000364,-80.00000000001819
2025.02.10 14:40,BUY,12,2903.6477854564414,2903.6359733992244,2903.76,2903.11,65.0000000000091,-126.99999999999818,3.000000000020009,-63.99999999998727,-138.0000000000109,0.9999999999763531,134.9999999999909,8.000000000038199,31.999999999970896,117.00000000000728
2025.02.10 15:00,BUY,15,2903.9264229846044,2903.8765727724576,2904.4,2902.88,151.99999999999818,-359.9999999999909,209.00000000001455,62.99999999996544,65.0000000000091,-126.99999999999818,3.000000000020009,-63.99999999998727,-138.0000000000109,0.9999999999763531
2025.02.10 15:10,BUY,5,2904.0043507878504,2903.8953350813085,2905.04,2903.6,144.00000000000546,-80.00000000001819,151.99999999999818,-359.9999999999909,209.00000000001455,62.99999999996544,65.0000000000091,-126.99999999999818,3.000000000020009,-63.99999999998727
2025.02.10 16:15,BUY,22,2902.1774485331016,2902.0087589050067,2903.78,2900.71,307.00000000001637,205.0000000000182,184.9999999999909,-423.0000000000018,-119.99999999998181,167.99999999998363,34.00000000001455,-163.0000000000109,-141.00000000003092,-26.99999999999818
2025.02.10 16:25,BUY,15,2902.3087957379807,2902.1034058156633,2904.26,2901.4,286.00000000001273,-238.0000000000109,307.00000000001637,205.0000000000182,184.9999999999909,-423.0000000000018,-119.99999999998181,167.99999999998363,34.00000000001455,-163.0000000000109
2025.02.10 17:50,BUY,14,2906.9409903761807,2906.861094626305,2907.7,2905.29,240.99999999998545,-269.9999999999818,-198.00000000000182,203.99999999999636,-26.99999999999818,-111.00000000001273,-163.0000000000109,100.0,107.99999999999272,178.99999999999636
2025.02.10 19:50,BUY,7,2901.858445350546,2901.740386966393,2902.98,2900.87,211.00000000001273,-73.00000000000182,179.99999999997272,321.00000000000364,-269.00000000000546,59.00000000001455,-46.00000000000364,-206.9999999999709,41.9999999999618,-93.99999999995998
2025.02.10 21:40,BUY,8,2904.4946998871696,2904.454141980556,2904.88,2903.75,113.00000000001091,32.00000000001637,-69.00000000000546,-94.00000000000546,-38.99999999998727,48.99999999997817,-100.0,15.999999999985448,73.00000000000182,-19.99999999998181
2025.02.10 22:10,BUY,13,2904.307495340993,2904.285126429518,2904.52,2903.47,105.00000000001819,-49.00000000002365,-40.99999999998545,73.99999999997817,-94.00000000000546,-30.999999999994543,113.00000000001091,32.00000000001637,-69.00000000000546,-94.00000000000546
2025.02.10 22:45,BUY,7,2904.190949186205,2904.100522784753,2905.05,2903.74,131.00000000004002,51.99999999999818,-86.00000000001273,75.99999999997635,-53.99999999999636,-142.99999999998363,76.99999999999818,105.00000000001819,-49.00000000002365,-40.99999999998545
2025.02.11 05:30,BUY,16,2922.3820557586027,2922.3138511016136,2923.03,2921.72,131.00000000004002,310.99999999996726,253.00000000002,51.99999999999818,-61.999999999989086,442.99999999998363,-701.0000000000218,-232.99999999999272,345.0000000000273,125.0
2025.02.11 07:30,BUY,12,2919.033561927333,2918.8465684459993,2920.81,2918.77,203.99999999999636,71.99999999997999,5.00000000001819,-34.00000000001455,22.000000000025466,190.0000000000091,-7.000000000016371,-11.999999999989086,-126.00000000002183,-138.99999999998727
2025.02.11 10:25,BUY,6,2913.876357548188,2913.8622899216816,2914.01,2910.77,324.00000000002365,-303.00000000002,258.0000000000382,-126.00000000002183,-53.99999999999636,-42.000000000007276,140.0000000000091,165.0000000000091,19.99999999998181,71.00000000000364
2025.02.11 13:10,BUY,7,2905.442130545306,2905.42551270797,2905.6,2905.35,25.0,156.9999999999709,132.00000000001637,-67.00000000000728,-77.99999999997453,85.99999999996726,-167.99999999998363,-163.99999999998727,108.99999999996908,94.00000000000546
2025.02.11 13:20,BUY,5,2905.411086455455,2905.343832398134,2906.05,2904.41,164.00000000003274,-119.00000000000546,25.0,156.9999999999709,132.00000000001637,-67.00000000000728,-77.99999999997453,85.99999999996726,-167.99999999998363,-163.99999999998727
2025.02.11 13:50,BUY,16,2905.1248203553946,2905.124275129647,2905.13,2904.89,24.000000000023647,102.99999999997453,-96.00000000000364,-23.00000000000182,14.000000000032742,-114.00000000003274,164.00000000003274,-119.00000000000546,25.0,156.9999999999709
2025.02.11 15:35,BUY,12,2893.561048907471,2893.4327382661527,2894.78,2890.65,413.0000000000109,107.99999999999272,78.00000000002001,609.9999999999909,-188.0000000000109,-73.00000000000182,-158.99999999996908,-243.0000000000291,-262.99999999996544,-475.0
2025.02.11 15:55,BUY,15,2893.8365353667996,2893.5709075106734,2896.36,2892.7,366.0000000000309,-58.0000000000382,-176.99999999999818,26.99999999999818,413.0000000000109,107.99999999999272,78.00000000002001,609.9999999999909,-188.0000000000109,-73.00000000000182
2025.02.11 17:05,BUY,6,2897.8096927136144,2897.670712999258,2899.13,2893.04,609.0000000000146,-359.9999999999909,-359.00000000001455,-76.99999999999818,-173.00000000000182,169.9999999999818,-230.99999999999454,244.00000000000546,359.9999999999909,-216.9999999999618
2025.02.11 17:30,BUY,5,2898.3323324762264,2898.2452095789868,2899.16,2898.1,105.99999999999454,-26.000000000021828,-105.99999999999454,-171.99999999998,200.99999999997635,609.0000000000146,-359.9999999999909,-359.00000000001455,-76.99999999999818,-173.00000000000182
2025.02.11 19:15,BUY,15,2902.9299777052506,2902.8194490426454,2903.98,2900.87,311.00000000001273,63.99999999998727,-48.00000000000182,-167.99999999998363,-219.00000000000546,0.0,84.9999999999909,-96.99999999997999,-75.0,-150.0
2025.02.11 20:35,BUY,15,2904.691818770687,2904.672010220233,2904.88,2904.52,36.00000000001273,0.9999999999763531,104.00000000004184,-272.00000000002547,59.00000000001455,33.99999999996908,-18.999999999959982,-15.000000000009095,-55.00000000001819,-21.99999999997999
2025.02.11 23:15,BUY,24,2898.5343696961054,2898.5190401904324,2898.68,2897.51,116.9999999999618,-101.99999999999818,30.00000000001819,67.00000000000728,-47.000000000025466,118.0000000000291,19.99999999998181,126.00000000002183,103.99999999999636,-119.00000000000546
2025.02.11 23:25,BUY,16,2898.5728513838867,2898.5215725821904,2899.06,2898.4,65.99999999998545,-27.999999999974534,116.9999999999618,-101.99999999999818,30.00000000001819,67.00000000000728,-47.000000000025466,118.0000000000291,19.99999999998181,126.00000000002183
2025.02.11 23:35,BUY,33,2898.5683431963334,2898.554484585421,2898.7,2898.38,31.999999999970896,-67.99999999998363,65.99999999998545,-27.999999999974534,116.9999999999618,-101.99999999999818,30.00000000001819,67.00000000000728,-47.000000000025466,118.0000000000291
2025.02.12 01:15,BUY,23,2898.531319680913,2898.3798796473247,2899.97,2898.15,181.9999999999709,80.00000000001819,-59.00000000001455,40.99999999998545,-173.99999999997817,38.000000000010914,2.999999999974534,16.000000000030923,31.999999999970896,-67.99999999998363
2025.02.12 03:00,BUY,15,2895.816790451861,2895.6175052362673,2897.71,2892.25,546.0000000000036,203.00000000002,-194.00000000000546,-123.00000000000182,-176.99999999999818,0.9999999999763531,-52.999999999974534,-107.00000000001637,13.999999999987267,-67.99999999998363
2025.02.12 03:45,BUY,15,2894.0120214258395,2893.9164447338226,2894.92,2893.56,136.00000000001273,-30.00000000001819,266.0000000000309,-78.99999999999636,116.9999999999618,107.00000000001637,-194.9999999999818,-406.00000000004,-194.9999999999818,546.0000000000036
2025.02.12 04:00,BUY,8,2893.960601982489,2893.9522442964358,2894.04,2893.35,69.00000000000546,-70.00000000002728,-86.99999999998909,136.00000000001273,-30.00000000001819,266.0000000000309,-78.99999999999636,116.9999999999618,107.00000000001637,-194.9999999999818
2025.02.12 04:25,BUY,5,2894.307357293132,2894.1344475345145,2895.95,2893.97,198.00000000000182,-44.00000000000546,-53.99999999999636,17.99999999998363,73.00000000000182,69.00000000000546,-70.00000000002728,-86.99999999998909,136.00000000001273,-30.00000000001819
2025.02.12 06:25,BUY,14,2889.8425835431517,2889.8375923371677,2889.89,2889.13,75.99999999997635,13.000000000010914,32.00000000001637,39.99999999996362,1.0000000000218279,-76.00000000002183,-3.999999999996362,107.00000000001637,-21.99999999997999,-111.00000000001273
2025.02.12 22:15,BUY,15,2897.948932357515,2897.8888199740954,2898.52,2897.88,63.99999999998727,119.00000000000546,57.00000000001637,-184.9999999999909,26.99999999999818,125.0,121.99999999997999,-76.99999999999818,-3.999999999996362,109.00000000001455
2025.02.13 01:45,BUY,5,2902.5339300953224,2902.3953964211455,2903.85,2901.87,198.00000000000182,-5.999999999994543,71.99999999997999,-80.99999999999454,-130.0000000000182,-65.99999999998545,-30.999999999994543,-21.000000000003638,-25.0,78.00000000002001
2025.02.13 03:45,BUY,10,2904.550899261557,2904.509941289089,2904.94,2904.13,80.99999999999454,100.0,23.00000000000182,40.000000000009095,34.999999999990905,-213.0000000000109,-123.99999999997817,128.99999999999636,40.000000000009095,-259.9999999999909
2025.02.13 09:20,BUY,15,2916.4511810502304,2916.3576211607806,2917.34,2915.97,137.00000000003456,-31.000000000040018,-2.999999999974534,48.00000000000182,9.000000000014552,-22.000000000025466,109.9999999999909,74.00000000002365,58.99999999996908,-95.99999999995816
2025.02.13 09:30,BUY,15,2916.5263863018886,2916.409163807351,2917.64,2916.01,162.99999999996544,-132.99999999999272,137.00000000003456,-31.000000000040018,-2.999999999974534,48.00000000000182,9.000000000014552,-22.000000000025466,109.9999999999909,74.00000000002365
2025.02.13 09:45,BUY,5,2916.5534093126716,2916.382189240321,2918.18,2915.57,260.99999999996726,-33.99999999996908,-173.00000000000182,162.99999999996544,-132.99999999999272,137.00000000003456,-31.000000000040018,-2.999999999974534,48.00000000000182,9.000000000014552
2025.02.13 11:15,BUY,14,2913.3324072951887,2913.2768712209977,2913.86,2912.8,105.99999999999454,3.999999999996362,178.00000000002,-65.0000000000091,59.999999999990905,-135.99999999996726,60.99999999996726,28.00000000002001,-109.9999999999909,25.0
2025.02.13 11:25,BUY,12,2913.3503832960614,2913.298844695647,2913.84,2912.98,86.00000000001273,-88.00000000001091,105.99999999999454,3.999999999996362,178.00000000002,-65.0000000000091,59.999999999990905,-135.99999999996726,60.99999999996726,28.00000000002001
2025.02.13 13:55,BUY,14,2916.9759891218705,2916.8797774504887,2917.89,2916.44,144.9999999999818,-51.99999999999818,-84.00000000001455,62.00000000003456,-26.99999999999818,62.99999999996544,9.000000000014552,-25.999999999976353,-72.00000000002547,84.9999999999909
2025.02.13 16:35,BUY,7,2912.5607745276066,2912.3861192147233,2914.22,2910.07,414.9999999999636,78.00000000002001,-303.99999999999636,-3.000000000020009,44.00000000000546,186.00000000001273,21.99999999997999,130.0000000000182,-51.00000000002183,-184.9999999999909
2025.02.13 18:25,BUY,15,2917.694620055518,2917.6698432192566,2917.93,2917.49,44.00000000000546,12.99999999996544,-261.9999999999891,90.99999999998545,-135.99999999996726,19.99999999998181,74.00000000002365,15.999999999985448,240.0000000000091,-248.00000000000182
2025.02.13 19:20,BUY,10,2916.3138769998895,2916.2384956314568,2917.03,2915.51,151.99999999999818,-67.99999999998363,13.999999999987267,147.00000000002547,86.00000000001273,33.99999999996908,-194.9999999999818,-111.00000000001273,50.0,-150.0
2025.02.13 19:35,BUY,15,2916.2707939037086,2916.2140353672567,2916.81,2915.26,154.99999999997272,-105.99999999999454,-71.00000000000364,151.99999999999818,-67.99999999998363,13.999999999987267,147.00000000002547,86.00000000001273,33.99999999996908,-194.9999999999818
2025.02.13 20:25,BUY,15,2916.8254496129953,2916.8176022038365,2916.9,2916.15,75.0,80.00000000001819,-67.00000000000728,-234.9999999999909,21.000000000003638,-90.0000000000091,76.99999999999818,-50.0,244.9999999999818,-46.99999999997999
2025.02.14 01:15,BUY,15,2928.0733461631476,2927.9842247066367,2928.92,2927.5,142.00000000000728,-26.000000000021828,-34.999999999990905,-23.00000000000182,-55.99999999999454,-21.000000000003638,-25.999999999976353,21.99999999997999,53.00000000002001,15.999999999985448
2025.02.14 03:00,BUY,17,2928.8015680664685,2928.7827857576754,2928.98,2927.9,107.99999999999272,-15.999999999985448,21.99999999997999,-46.99999999997999,-73.00000000000182,117.99999999998363,-52.999999999974534,-30.00000000001819,17.99999999998363,81.00000000004002
2025.02.14 03:45,BUY,7,2930.568884625468,2930.560346164991,2930.65,2930.41,24.000000000023647,-144.00000000000546,-32.00000000001637,30.00000000001819,-161.00000000001273,84.00000000001455,94.99999999998181,-119.00000000000546,390.0000000000091,107.99999999999272
2025.02.14 05:00,BUY,15,2928.710554213265,2928.585349393609,2929.9,2927.26,263.99999999998727,-75.99999999997635,21.99999999997999,62.00000000003456,-92.00000000000728,34.999999999990905,9.000000000014552,-63.000000000010914,98.99999999997817,-75.0
2025.02.14 06:35,BUY,15,2926.518870433287,2926.4829620578435,2926.86,2926.18,68.0000000000291,0.9999999999763531,9.000000000014552,9.999999999990905,126.99999999999818,-86.99999999998909,-7.000000000016371,143.0000000000291,52.999999999974534,-75.0
2025.02.14 07:35,BUY,15,2927.8240100621315,2927.7823269107766,2928.22,2927.48,73.99999999997817,-125.0,-44.99999999998181,55.99999999999454,-9.000000000014552,55.00000000001819,-47.000000000025466,-0.9999999999763531,3.999999999996362,23.999999999978172
2025.02.14 09:30,BUY,15,2932.6551436440222,2932.4946324486564,2934.18,2932.31,186.9999999999891,121.99999999997999,-221.00000000000364,13.000000000010914,-21.000000000003638,40.000000000009095,-138.99999999998727,35.99999999996726,-204.99999999997272,-42.000000000007276
2025.02.14 10:05,BUY,15,2932.91671182253,2932.7605762249013,2934.4,2932.03,236.9999999999891,16.000000000030923,-197.00000000002547,-50.0,139.00000000003274,25.0,-148.00000000000182,186.9999999999891,121.99999999997999,-221.00000000000364
2025.02.14 12:10,BUY,6,2935.536964222361,2935.524013087873,2935.66,2935.1,55.99999999999454,27.999999999974534,-33.99999999996908,-26.99999999999818,96.00000000000364,-3.000000000020009,-57.00000000001637,-276.9999999999982,-9.999999999990905,38.99999999998727
2025.02.14 13:00,BUY,12,2936.6776230489604,2936.5878991593772,2937.53,2935.83,170.00000000002728,11.999999999989086,-13.000000000010914,-140.99999999998545,-176.00000000002183,-72.99999999995634,69.99999999998181,5.999999999994543,219.00000000000546,113.00000000001091
2025.02.14 15:30,BUY,16,2930.2156686037256,2929.968896877802,2932.56,2926.82,573.9999999999782,-109.9999999999909,-92.99999999998363,125.0,-3.999999999996362,-19.000000000005457,-295.0000000000273,-48.00000000000182,171.00000000000364,49.00000000002365
2025.02.14 16:20,BUY,5,2924.922557961658,2924.7912482734114,2926.17,2924.2,197.00000000002547,228.99999999999636,594.9999999999818,-346.99999999998,-110.00000000003638,59.00000000001455,-90.0000000000091,278.00000000002,-1244.0000000000055,-205.99999999999454
2025.02.18 08:45,BUY,13,2912.0569267386486,2912.029234816401,2912.32,2911.84,48.00000000000182,-88.99999999998727,94.99999999998181,-112.99999999996544,37.99999999996544,-106.9999999999709,-30.00000000001819,90.0000000000091,123.99999999997817,111.00000000001273
2025.02.18 10:35,BUY,16,2911.4520136989604,2911.430120404114,2911.66,2910.23,142.99999999998363,-34.00000000001455,26.000000000021828,-132.00000000001637,16.000000000030923,92.99999999998363,203.99999999999636,-303.99999999999636,-3.999999999996362,179.99999999997272
2025.02.18 11:05,BUY,13,2911.751103120679,2911.683850817593,2912.39,2911.47,92.00000000000728,-91.00000000003092,5.999999999994543,14.000000000032742,23.999999999978172,28.00000000002001,142.99999999998363,-34.00000000001455,26.000000000021828,-132.00000000001637
2025.02.18 11:20,BUY,15,2911.660824565893,2911.6524903096715,2911.74,2910.97,76.99999999999818,-50.0,-92.00000000000728,92.00000000000728,-91.00000000003092,5.999999999994543,14.000000000032742,23.999999999978172,28.00000000002001,142.99999999998363
2025.02.18 11:50,BUY,15,2911.8497698366104,2911.8171140299382,2912.16,2911.33,82.99999999999272,-69.00000000000546,13.000000000010914,-138.0000000000109,121.00000000000364,32.00000000001637,76.99999999999818,-50.0,-92.00000000000728,92.00000000000728
2025.02.18 12:50,BUY,15,2910.609813821479,2910.6076889605815,2910.63,2909.18,145.00000000002728,73.99999999997817,-50.0,53.99999999999636,-144.9999999999818,-76.00000000002183,-25.999999999976353,-74.00000000002365,-27.999999999974534,-18.000000000029104
2025.02.18 15:15,BUY,15,2914.859585750644,2914.6574368822908,2916.78,2914.56,222.00000000002547,7.999999999992724,-250.0,-115.99999999998545,73.99999999997817,-38.99999999998727,144.00000000000546,119.00000000000546,82.99999999999272,-3.999999999996362
