SL,TP,MAX,EARLY,STOP,MAX_POS,TotalPnL,Winrate,MaxDD,Trades,Score
500,2000,15,30,2,2,182.2,0.4153,66.3,236,2.7481
500,2000,15,60,2,2,182.2,0.4153,66.3,236,2.7481
500,2000,15,120,2,2,182.2,0.4153,66.3,236,2.7481
500,1500,30,30,100,5,1197.39,0.3555,436.53,1913,2.743
500,2000,60,15,4,10,573.92,0.4685,209.23,651,2.743
500,2000,120,15,4,10,573.92,0.4685,209.23,651,2.743
500,2000,60,15,4,5,573.92,0.4685,209.23,651,2.743
500,2000,120,15,4,5,573.92,0.4685,209.23,651,2.743
500,2000,15,15,4,10,543.0,0.4086,198.04,957,2.7419
500,1800,15,120,4,4,447.98,0.3953,163.46,640,2.7406
500,1800,15,30,4,4,447.98,0.3953,163.46,640,2.7406
500,1800,15,60,4,4,447.98,0.3953,163.46,640,2.7406
1200,1800,15,60,1,2,160.97,0.514,58.9,214,2.7329
1200,1800,15,120,1,2,160.97,0.514,58.9,214,2.7329
1200,1800,15,30,1,2,160.97,0.514,58.9,214,2.7329
800,1500,120,30,4,10,642.82,0.5008,235.29,627,2.732
2000,2000,120,15,1,5,536.27,0.831,196.3,284,2.7319
1200,800,30,30,1,10,285.06,0.5878,104.47,279,2.7286
500,1800,60,120,1,1,137.5,0.3284,50.59,67,2.7179
800,1500,60,120,2,2,232.35,0.41,85.6,200,2.7144
2000,2000,120,15,1,3,452.19,0.8189,166.64,265,2.7136
800,1800,30,120,2,5,397.77,0.4426,146.6,305,2.7133
800,1800,30,60,2,5,397.77,0.4426,146.6,305,2.7133
1200,1800,15,15,1,5,420.01,0.5297,154.87,370,2.712
500,1500,60,30,100,5,1272.54,0.3878,469.29,1983,2.7116
500,1800,60,120,4,4,539.34,0.3037,198.94,349,2.7111
800,800,30,15,1,10,172.22,0.675,63.55,160,2.71
800,800,30,15,1,5,172.22,0.675,63.55,160,2.71
500,1500,120,30,100,5,1270.78,0.3878,469.29,1983,2.7079
1200,800,120,60,1,4,242.86,0.6918,89.73,146,2.7066
500,1500,30,15,100,2,886.96,0.4514,327.93,1564,2.7047
1200,1500,30,60,4,3,676.48,0.5051,250.26,691,2.7031
1200,1500,30,120,4,3,676.48,0.5051,250.26,691,2.7031
500,1500,15,15,4,10,520.39,0.415,192.54,988,2.7028
800,800,120,15,4,10,569.98,0.6423,211.0,1356,2.7013
500,1200,120,120,100,1,564.32,0.3409,209.0,751,2.7001
800,1200,15,15,1,3,264.56,0.5377,98.01,212,2.6993
500,800,15,30,1,3,150.3,0.5575,55.72,113,2.6974
500,800,15,60,1,3,150.3,0.5575,55.72,113,2.6974
500,800,15,120,1,3,150.3,0.5575,55.72,113,2.6974
800,1800,120,60,4,4,708.58,0.4221,262.74,462,2.6969
2000,1800,60,30,1,5,569.55,0.6921,211.62,406,2.6914
500,1200,60,30,4,2,437.15,0.4038,162.44,520,2.6911
500,1200,120,30,4,2,437.15,0.4038,162.44,520,2.6911
800,800,30,30,1,4,176.37,0.5629,65.61,151,2.6882
500,800,60,120,4,5,400.33,0.4365,148.95,614,2.6877
800,2000,30,15,100,3,1098.2,0.558,408.68,1749,2.6872
500,1800,60,60,100,2,946.08,0.2835,352.1,1203,2.687
1200,1500,15,30,1,3,293.58,0.5409,109.31,257,2.6858
1200,1500,15,120,1,3,293.58,0.5409,109.31,257,2.6858
1200,1500,15,60,1,3,293.58,0.5409,109.31,257,2.6858
800,1200,120,60,2,5,285.88,0.4908,106.47,218,2.6851
1200,800,120,120,1,10,270.21,0.6867,100.64,150,2.6849
500,1800,120,120,4,1,450.76,0.2742,167.98,372,2.6834
500,1500,15,15,100,10,1045.21,0.4033,389.64,2006,2.6825
800,1200,15,30,1,4,283.36,0.5798,105.79,188,2.6785
800,1200,15,120,1,4,283.36,0.5798,105.79,188,2.6785
800,1200,15,60,1,4,283.36,0.5798,105.79,188,2.6785
500,1500,60,30,100,2,958.21,0.3771,358.08,1395,2.676
2000,1500,15,60,4,2,460.64,0.555,172.15,427,2.6758
2000,1500,15,30,4,2,460.64,0.555,172.15,427,2.6758
2000,1500,15,120,4,2,460.64,0.555,172.15,427,2.6758
1200,2000,60,15,4,10,1053.66,0.6882,393.81,1315,2.6756
800,2000,30,120,2,5,439.27,0.4412,164.18,306,2.6755
800,2000,30,60,2,5,439.27,0.4412,164.18,306,2.6755
800,2000,120,30,4,1,600.78,0.4833,224.65,538,2.6743
500,2000,120,60,2,2,226.56,0.3071,84.72,140,2.6742
1200,1200,30,120,1,2,249.08,0.5593,93.22,177,2.672
1200,1200,30,60,1,2,249.08,0.5593,93.22,177,2.672
1200,1500,30,120,100,3,873.77,0.5043,327.07,928,2.6715
1200,1500,30,60,100,3,873.77,0.5043,327.07,928,2.6715
1200,2000,15,15,1,3,359.53,0.5169,134.62,296,2.6707
800,1800,120,60,4,1,592.48,0.4279,221.87,444,2.6704
500,1500,15,30,4,5,485.27,0.4035,181.78,751,2.6695
500,1500,15,120,4,5,485.27,0.4035,181.78,751,2.6695
500,1500,15,60,4,5,485.27,0.4035,181.78,751,2.6695
500,1200,60,60,2,2,202.09,0.3706,75.71,170,2.6693
800,1500,60,30,4,10,627.75,0.4928,235.29,627,2.668
800,800,30,15,1,4,170.52,0.6709,63.93,158,2.6673
800,1200,30,30,2,3,271.83,0.463,101.92,311,2.6671
500,800,15,15,2,3,258.82,0.4956,97.06,343,2.6666
800,1800,15,15,100,2,662.74,0.4419,248.67,955,2.6651
1200,2000,15,15,1,2,282.79,0.5207,106.14,242,2.6643
800,2000,30,60,2,1,263.79,0.435,99.02,200,2.664
800,2000,30,120,2,1,263.79,0.435,99.02,200,2.664
800,2000,15,15,1,2,255.58,0.503,95.98,167,2.6628
800,1200,15,15,1,10,285.61,0.5432,107.39,243,2.6596
1200,1200,30,120,1,4,370.79,0.5685,139.42,197,2.6595
1200,1200,30,60,1,4,370.79,0.5685,139.42,197,2.6595
500,1200,120,60,2,2,201.29,0.3713,75.71,167,2.6587
2000,1800,60,30,1,4,526.81,0.688,198.15,359,2.6586
500,1500,120,30,100,2,951.45,0.3768,358.08,1396,2.6571
500,800,30,15,4,3,456.41,0.5118,171.85,934,2.6559
500,2000,60,15,4,4,564.95,0.4669,212.73,649,2.6557
500,2000,120,15,4,4,564.95,0.4669,212.73,649,2.6557
500,1500,60,30,100,10,1285.88,0.3871,484.29,2007,2.6552
500,1200,60,15,4,1,331.93,0.4763,125.06,632,2.6542
500,1200,120,15,4,1,331.93,0.4763,125.06,632,2.6542
500,1500,120,30,100,10,1284.12,0.3871,484.29,2007,2.6516
1200,1800,120,15,2,10,478.66,0.7133,180.54,436,2.6513
1200,1500,60,60,100,2,919.77,0.4922,347.14,892,2.6496
500,1800,15,30,2,2,175.45,0.4219,66.3,237,2.6463
500,1800,15,60,2,2,175.45,0.4219,66.3,237,2.6463
500,1800,15,120,2,2,175.45,0.4219,66.3,237,2.6463
1200,2000,120,15,4,5,1037.76,0.6996,392.18,1315,2.6461
800,1500,120,120,2,4,308.65,0.4211,116.68,190,2.6453
1200,2000,60,60,1,2,317.22,0.4957,119.95,115,2.6446
500,1800,15,15,100,2,793.34,0.3764,300.07,1201,2.6438
800,1500,120,30,4,2,752.63,0.5087,285.12,749,2.6397
500,1800,15,30,4,10,590.44,0.4096,223.83,918,2.6379
500,1800,15,60,4,10,590.44,0.4096,223.83,918,2.6379
500,1800,15,120,4,10,590.44,0.4096,223.83,918,2.6379
500,2000,60,60,4,1,443.58,0.2937,168.29,378,2.6358
500,1200,15,15,4,3,427.62,0.426,162.38,845,2.6335
500,800,15,15,2,1,140.5,0.461,53.38,295,2.6321
1200,1200,30,120,100,1,353.45,0.535,134.3,443,2.6318
1200,1200,30,60,100,1,353.45,0.535,134.3,443,2.6318
500,2000,30,120,100,2,604.07,0.305,229.58,905,2.6312
500,2000,30,60,100,2,604.07,0.305,229.58,905,2.6312
500,1800,15,60,100,5,822.42,0.3778,313.01,1408,2.6275
500,1800,15,30,100,5,822.42,0.3778,313.01,1408,2.6275
500,1800,15,120,100,5,822.42,0.3778,313.01,1408,2.6275
800,1800,120,120,1,2,236.59,0.4146,90.08,82,2.6264
1200,1800,120,120,4,4,1034.78,0.4763,394.1,569,2.6257
500,1200,15,15,2,10,255.72,0.4545,97.4,308,2.6255
800,1200,30,30,4,3,683.79,0.4716,260.47,776,2.6252
500,1500,60,60,100,3,1056.9,0.309,402.75,1563,2.6242
500,1200,60,120,2,2,201.13,0.3721,76.67,172,2.6233
500,2000,30,30,100,1,631.08,0.3309,240.59,689,2.6231
800,800,120,120,4,10,388.01,0.532,147.99,765,2.6219
800,1800,15,120,1,2,206.96,0.5232,78.94,151,2.6217
800,1800,15,30,1,2,206.96,0.5232,78.94,151,2.6217
800,1800,15,60,1,2,206.96,0.5232,78.94,151,2.6217
1200,1800,30,120,2,1,188.67,0.4883,72.0,213,2.6204
1200,1800,30,60,2,1,188.67,0.4883,72.0,213,2.6204
800,800,120,15,4,5,561.01,0.6418,214.5,1354,2.6154
800,1500,15,30,100,1,285.36,0.4623,109.11,318,2.6153
800,1500,15,120,100,1,285.36,0.4623,109.11,318,2.6153
800,1500,15,60,100,1,285.36,0.4623,109.11,318,2.6153
500,1800,15,120,4,1,213.7,0.3863,81.8,277,2.6125
500,1800,15,30,4,1,213.7,0.3863,81.8,277,2.6125
500,1800,15,60,4,1,213.7,0.3863,81.8,277,2.6125
800,800,30,30,2,4,260.66,0.532,99.95,391,2.6079
500,1200,15,120,2,10,254.96,0.4551,97.78,301,2.6075
800,2000,60,30,4,1,587.89,0.4786,225.46,537,2.6075
500,1200,15,30,2,10,254.96,0.4551,97.78,301,2.6075
500,1200,15,60,2,10,254.96,0.4551,97.78,301,2.6075
1200,800,60,15,1,4,219.56,0.7524,84.24,206,2.6064
500,1800,60,60,2,1,200.67,0.3007,77.0,153,2.6061
500,1800,60,120,100,2,971.99,0.2835,372.99,1111,2.6059
1200,800,120,120,1,5,262.21,0.6846,100.64,149,2.6054
500,1800,30,60,4,2,425.4,0.3295,163.37,437,2.6039
500,1800,30,120,4,2,425.4,0.3295,163.37,437,2.6039
1200,800,120,30,1,4,240.69,0.7134,92.44,157,2.6037
1200,1800,120,30,4,2,817.45,0.598,313.96,811,2.6037
500,1500,30,15,2,2,280.36,0.4822,107.71,253,2.6029
1200,800,60,15,1,5,217.95,0.75,83.86,208,2.599
500,1800,60,30,4,4,566.45,0.3528,218.04,445,2.5979
500,1800,120,30,4,4,566.45,0.3528,218.04,445,2.5979
500,1500,120,60,4,5,447.27,0.3315,172.22,362,2.5971
2000,1200,120,60,1,10,586.39,0.7579,225.81,252,2.5968
500,1800,15,120,4,5,505.44,0.3983,194.91,708,2.5932
500,1800,15,30,4,5,505.44,0.3983,194.91,708,2.5932
500,1800,15,60,4,5,505.44,0.3983,194.91,708,2.5932
800,800,60,15,1,3,188.6,0.6897,72.74,145,2.5928
800,800,120,15,1,3,188.6,0.6897,72.74,145,2.5928
1200,2000,120,15,4,1,471.66,0.6711,182.13,675,2.5897
800,800,60,15,4,10,563.4,0.6409,217.58,1356,2.5894
2000,1200,15,120,100,2,513.56,0.58,198.41,500,2.5884
2000,1200,15,60,100,2,513.56,0.58,198.41,500,2.5884
2000,1200,15,30,100,2,513.56,0.58,198.41,500,2.5884
800,1200,30,30,1,1,147.6,0.5138,57.06,109,2.5868
2000,2000,120,15,1,4,508.03,0.8267,196.68,277,2.583
1200,800,30,15,1,5,201.17,0.7056,77.9,248,2.5824
800,2000,30,15,4,1,554.5,0.5466,214.88,644,2.5805
1200,1200,120,120,1,2,247.71,0.5776,96.0,116,2.5803
800,2000,120,120,4,3,679.12,0.3716,263.81,409,2.5743
800,800,30,30,1,5,173.25,0.5548,67.33,155,2.5731
800,1800,15,15,100,3,741.26,0.4419,288.39,1283,2.5703
1200,1800,60,120,2,10,623.93,0.4728,242.92,313,2.5685
500,800,60,60,4,5,395.33,0.4358,153.95,615,2.5679
800,1500,15,15,100,2,612.59,0.4506,238.87,952,2.5645
800,1800,30,30,100,1,568.92,0.4216,222.18,593,2.5606
1200,2000,30,15,4,2,886.61,0.6372,346.38,995,2.5596
800,1200,15,60,1,10,280.72,0.5391,109.76,230,2.5576
800,1200,15,30,1,10,280.72,0.5391,109.76,230,2.5576
800,1200,15,120,1,10,280.72,0.5391,109.76,230,2.5576
500,800,120,120,4,10,406.0,0.4367,159.0,600,2.5535
500,800,120,120,4,5,406.0,0.4367,159.0,600,2.5535
500,800,30,30,2,3,198.98,0.4596,78.07,235,2.5487
500,800,30,15,4,2,440.83,0.5081,173.02,860,2.5479
500,1800,120,120,100,1,624.75,0.2636,245.56,660,2.5442
800,1800,30,15,100,3,1037.91,0.5604,409.08,1754,2.5372
